number,category,title,has_image,comment_count,date,view_count,link,board,content,image_count
1035821,잡담,뛰 에이블리 라방한다,False,0,26.05.11,187,https://theqoo.net/beauty/4198692976?page=796,beauty,3분남음,0
1035740,잡담,무신사 설화수쿠션 저거 다른데서도 팔거나 재입고될까?,False,3,26.05.11,524,https://theqoo.net/beauty/4198231839?page=800,beauty,"까먹고 있다가 아맞다 하고 가서 보니
이미 다 팔고 품절된 모양이네 ㅜㅜ",0
1035692,잡담,오늘 무신사에서 설화수 쿠션 산 사람?,False,8,26.05.11,896,https://theqoo.net/beauty/4198043239?page=802,beauty,얼마 주고 샀어?,0
1035660,잡담,직잭 뷰티위크 하면서 사고 싶던거 4천원 정도 가격 올랏네...,False,0,26.05.11,226,https://theqoo.net/beauty/4197923481?page=804,beauty,"지난주 금요일에 2.1이엇던게 (20프로 쿠폰 먹여서)
오늘 보니까 30프로 쿠폰 + 기존 마일리지 끌어와도 2.4 됨 ㅜㅜ
신포도 감성인가 갑자기 사기 아까워진다",0
1035631,잡담,스쿱이랑 낮잠치 에이블리나 지그재그에도 잇더라,False,2,26.05.11,856,https://theqoo.net/beauty/4197733524?page=805,beauty,공홈에 포인트도 없고 서버 속터지는데 지그재그에서 쿠폰먹이면 금액 비슷하길래 지그재그에서 삼,0
1035618,잡담,이번에 무신사에서 뭐샀어??,False,8,26.05.10,844,https://theqoo.net/beauty/4197680636?page=806,beauty,만원쿠폰때문에 뭐라도 지르고 싶음,0
1035506,잡담,설화수 (with LEJE)퍼펙팅 쿠션 무신사에서만 파는 걸까?,False,1,26.05.10,309,https://theqoo.net/beauty/4197015893?page=811,beauty,"무신사 가입하기 귀찮은데 사려면 꼭 가입해야 될까나
다른 플랫폼에서도 팔면 거기서 살까 싶어서...
검색해도 자세한 정보가 잘 안 보이네
지마켓, 옥션에도 뜨긴 뜨는데 맞나 모르겠어",0
1035430,잡담,무신사뷰티 30% 쿠폰 준다,False,2,26.05.10,1342,https://theqoo.net/beauty/4196491251?page=815,beauty,찾는덬들 종종 보여서 남겨봄,0
1035246,잡담,무신사에서 카밀 미니핸크 세일할 때 살걸...,False,2,26.05.09,921,https://theqoo.net/beauty/4195461131?page=824,beauty,"핸크 많아서 넘겼는데 미니가 필요한 순간들이 꼭 있더라고
그 가격보고 똑같은거 올영에서 1개 사려니까 못 사겠어",0
1035196,잡담,조말론 직잭에서 파는거 정품이야?,False,2,26.05.08,405,https://theqoo.net/beauty/4194996564?page=827,beauty,병행 수입이라는데..,0
1035177,잡담,하 며칠 전에 무신사에서 믹순 콩에센스 2개 3.2에 사서 좋아하고 있었는데,False,0,26.05.08,505,https://theqoo.net/beauty/4194812710?page=828,beauty,"지금 보니깐 쿠폰 써서 2.5까지 나오네🤦‍♀️
반품비 치면 비슷하니깐 그냥 써야겠다......",0
1035107,잡담,무신사뷰티 토스쿠폰으로 플라워노즈 사봄,False,0,26.05.08,263,https://theqoo.net/beauty/4194403246?page=831,beauty,"원채 패키지이쁜거 좋아하는데
귀찮아서 직구도 싫고, 팝업은 줄서기싫어서 그냥 까먹고있었는데
븉방에서 알려준 덕분에 4만에1만 토스쿠폰 받아서 사봤당..
할인맥이니 직구보다도 싼듯? 받으면 후기올리겠음..",0
1034559,잡담,ㅇㅂㅌ 지그재그 직진배송 불량제품 받으면 교환 가능해?,False,1,26.05.06,368,https://theqoo.net/beauty/4191409517?page=859,beauty,예전엔 불량 받으면 반품만 가능하단 얘기 있었는데 지금은 어때? 옷사려는데 직진 시킬지 일반배송 시킬지 고민중임!!,0
1034479,잡담,무신사 4만원 이상 구매시 만원 할인쿠폰 주길래 구매했어,True,1,26.05.05,793,https://theqoo.net/beauty/4190929915?page=863,beauty,,2
1034369,잡담,지그재그 이 쿠폰 나만 받았나?,True,10,26.05.05,1832,https://theqoo.net/beauty/4190272211?page=868,beauty,오프라 16000원대까지 나옴,1
1034356,스퀘어,오늘 어린이날기념 무신사 뷰티30프로 쿠폰줘,True,1,26.05.05,1548,https://theqoo.net/beauty/4190224264?page=869,beauty,"자동발급이야!!
적용안되는 품목도있으니까 확인해봐",1
1034348,잡담,엥 무신사 미샤 비폴렌 취소된거 이제 봤네 재고 없다기엔 다시 가격 올려서 팔고 있는데 뭐고,False,5,26.05.05,612,https://theqoo.net/beauty/4190207673?page=869,beauty,ㅋㅋㅋㅋ,0
1034224,잡담,토스에서 무신사 뷰티 4만원 이상 구매시 1만원 할인쿠폰 줘,True,8,26.05.04,1031,https://theqoo.net/beauty/4189461205?page=875,beauty,"그냥 주는거 아니고 룰렛 돌려야 돼
다른 사람 링크 클릭해도 룰렛 기회줘서
블로그 댓글에 있는 링크 클릭해서 30번만에 뽑았어",1
1034205,잡담,무신사 비폴렌 싸다했더니 취소됐다..,False,9,26.05.04,1193,https://theqoo.net/beauty/4189372106?page=876,beauty,싸긴했어ㅠ,0
1033582,잡담,무신사는 쿠폰 어떤주기로 나오ㅏ?,False,0,26.05.01,109,https://theqoo.net/beauty/4186024219?page=907,beauty,"한달에한번? 지그재그처럼 쿠폰 팝업창이뜨는거야?
본적이없네 ㅜㅜ",0
1033441,잡담,에이블리 바닐라코 쉬어벨벳 가격 괜찮은거 같은데?,True,0,26.05.01,224,https://theqoo.net/beauty/4185479570?page=915,beauty,금방 쓰는 틴트라 원플원으로 사면 좋은데 증정품 주고 6000원대면 괜찮은듯??,2
1032639,잡담,에이블리 쿠폰 따로 없지?,False,2,26.04.28,330,https://theqoo.net/beauty/4181666801?page=955,beauty,사려다가 쿠폰 없는거같아서 찾아보는중,0
1032635,스퀘어,무지개맨션 에이블리에서 클리어런스 해,True,14,26.04.28,3229,https://theqoo.net/beauty/4181646596?page=955,beauty,링크는 리워드라서 못 걸고 에이블리에서 무지개맨션 치면 나옴!! 나는 블러셔 하나씩 샀어 단종이라는거 같더라고ㅠㅠ,3
1032634,잡담,에이블리 50퍼 쿠폰 받았는데 뭐살까 행복한 고민중,False,1,26.04.28,361,https://theqoo.net/beauty/4181644535?page=955,beauty,라곰 클폼 살까 했는데 요건 다 품절이네 ㅠ,0
1032457,잡담,에이블리 50% 쿠폰 소멸된 건가..?,False,8,26.04.27,1056,https://theqoo.net/beauty/4180821705?page=964,beauty,10시까지였어..?,0
1032438,잡담,에이블리 50퍼 받은 덬들 뭐 살거야??,False,7,26.04.27,861,https://theqoo.net/beauty/4180748206?page=965,beauty,"난 일단 힌스랑 페리페라 미니 틴트 나온거...
또 뭐사지ㅋㅋ",0
1032344,잡담,근데 성수 무신사 뷰티 2층에만 있던거 맞지??,False,2,26.04.27,299,https://theqoo.net/beauty/4180332733?page=969,beauty,"진짜 나도 처음보는 별별 브랜드 다있고 오픈초기라 테스터 새삥인건 좋았는데
생각보다는 작아서 그건 아쉬웠거든 내가 못간데가 있나 싶어서
올영 성수는 뷰티+a라면 무신사 성수는 패션 위주에 뷰티 살짝 느낌 근데 뭐 둘다 브랜드가 그런거니까
공간자체는 넓지않아서 사람들이랑 부딪히고 오가긴 힘들었는데 (올영 성수는 한쪽이 넓게 비워져있다보니 동선면에서도 편했음)
엄청 빼곡하게 별별브랜드 다있는건 좋았음....
웃긴게 둘다 입점되어있는 렌즈도 올영에 있는 하파랑 무신사에 들어와있는 렌즈 편집샵도 추구미 반대라 그거까지 니즈저격 확실하네 싶었음ㅋㅋㅋ
하파크리스틴은 소녀소녀 소프트 페미닌이라면 무신사에있는덴 약간 쇠맛 꾸꾸꾸 트렌디 그런 느낌
내 얼굴에 렌즈 껴보는 필터있어서 썼다가 좀 식겁함ㅋㅋㅋㅋ",0
1032133,잡담,성수 무신사메가스토어 뷰티 갔다왔는데 (짧은후기),False,0,26.04.26,373,https://theqoo.net/beauty/4179515582?page=980,beauty,"옷에는 별관심없는 사람임
어제 갔는데 사람 졸많겠지 생각하고 갔는데 뷰티쪽은 생각보단..? 괜찮은듯..? 차라리 올리브영이 사람 더많은듯;; ㅋㅋㅋㅋ
근데 그 매대랑 매대 사이가 좀 너무 좁은 느낌이었어
뷰티 섹션만 따지면 막 소름돋을만큼 큰 사이즈는 아님 ㅋㅋ
그동안 못보던 브랜드도 있고 알지만 오프라인에선 못본 브랜드들 있긴 했는데, 그만큼 알만큼 아는 브랜드도 있었고..
너무 초반에가서 그런지 아니면 뭔지 기초나 바디, 헤어는 테스터 없는 제품들도 좀 있었음(색조는 테스터 거의 다 잘 있었어!)
매대에서 세일 많이하던제품들 좀 있었는데 솔깃한 가격이었는데 있잘쓰해야해서 일단 안 샀고
가격은 그래도 거의 최저가에 맞춰져는 있는거같지만 내가 모든제품을 다 검색한건 아니라섴ㅋㅋㅋㅋ
난 향수도 좀 궁금했었는데 향수 시향은 다 잘되어있고 종이시향지는 없고 그 시향 돌? 에 뿌려져있어서 편하긴 했는데 좀 아쉽기도 했어 맘에드는건 좀 프레쉬하겤ㅋㅋ 뿌려보고싶은데 돌 or 착향 뿐인거니까..
초반이라서 아직 안 놓은건가....
무튼 그냥 가깝고, 다른 약속이나 다른매장까지 가려고 간다 하면 괜찮을거같구ㅋㅋㅋ
난 집이랑 가까워서 퇴근길에 들려본건데.. 근시일내에는 다시 가보지는 않을거같아ㅋㅋㅋ",0
1032103,잡담,오늘 준 직잭 40퍼쿠폰 적용되는게 있긴 해?,False,2,26.04.26,744,https://theqoo.net/beauty/4179388730?page=981,beauty,쿠폰에 적용가능 상품 눌러도 연관상품 없다고 뜨고 이 상품 저 상품 다 결제창까지 가봐도 적용가능 쿠폰에 안 뜨는디,0
1032064,잡담,무신사스토어 생겨서 올영 성수 이벤트 하고 있었네,True,3,26.04.26,810,https://theqoo.net/beauty/4179121918?page=983,beauty,"올리브영N 성수 단독 프로모션
https://oy.run/BYGz0OvyJDlFNh
구경갈걸",3
1031846,후기,무신사 뷰티 매장 다녀온 후기,True,4,26.04.25,1176,https://theqoo.net/beauty/4177831021?page=994,beauty,"전소미 인스타 뜬거 보고 새로오픈한 메가스토어 성수 갔는데 입점 브랜드 많더라
예쁜데 흔하지 않은 거 많아서 좋았어
렌즈 팝업도 있고 뭐 이것저것 많더라고
백화점같고 너무 커서 다 못 돌아다녔음.. 좋더라",2
1031701,잡담,페리페라 열쇠 틴트 에이블리 선런칭이래,True,7,26.04.24,1451,https://theqoo.net/beauty/4176974710?page=1002,beauty,2개는 14600,1
1031629,잡담,와 에이블리 pb 쿠션 개좋음,False,3,26.04.24,624,https://theqoo.net/beauty/4176620987?page=1005,beauty,"나 왕모공인데
코 모공 완전 매끈하게 커버됨
피부표현도 개좋음;
그냥 반신반의하며 샀는데 득템한 기분임ㅋㅋㅋ",0
1031628,잡담,성수 무신사에서 헉슬리 핸드크림 반값,True,1,26.04.24,719,https://theqoo.net/beauty/4176618239?page=1005,beauty,"새로 생긴 메가스토어 ㅇㅇ
모로칸가드너 30ml 7500원",1
1031475,잡담,뭐지 지금 무신사 에스쁘아 블러셔 싸다,False,1,26.04.23,826,https://theqoo.net/beauty/4175634164?page=1013,beauty,"2개에 27,000원대 뜨는데 눌러 말아",0
1030912,잡담,혹시 에이블리 첫구매 쿠폰 둘 다 사용 가능한지 아는 덬 있어?,False,0,26.04.21,123,https://theqoo.net/beauty/4172395053?page=1041,beauty,사진이 안 올라가는데 에이블리 첫구매 뷰티 30프로 쿠폰이 유효기간 24시간인거랑 3일인거 2개가 같이 들어왔는데.. 둘 다 쓸 수는 없겠지....,0
1030565,잡담,글맆 무신사 입점했네,False,4,26.04.20,722,https://theqoo.net/beauty/4171244578?page=1058,beauty,근데 쿠폰은 사용 못하게 막혀 있어,0
1030456,잡담,에이블리 신기한거 나온다,True,7,26.04.19,1889,https://theqoo.net/beauty/4170485002?page=1064,beauty,쿠션이랑 쿠션리필DIY? 세트 나온대 ㅋㅋㅋ,3
1030378,잡담,직잭 선착순 아주 맛있다,True,10,26.04.19,1953,https://theqoo.net/beauty/4169964794?page=1068,beauty,메종은 저번엔 9900원에 겟햇엇는데 990원 돼서 더욱맛나,2
1030338,잡담,지그재그 선착 특가 무통장으로 구매도 가능해??,False,2,26.04.19,392,https://theqoo.net/beauty/4169794540?page=1070,beauty,ㅈㄱㄴ,0
1030306,잡담,아 지그재그가 카카오계열이었나? 고민되서 무통해놨는데 예금주 카카오스타일이라고 되어있네,True,2,26.04.19,874,https://theqoo.net/beauty/4169643097?page=1071,beauty,몰랐당,1
1030305,잡담,직잭 40퍼 뭐 샀어??,False,4,26.04.19,1001,https://theqoo.net/beauty/4169637620?page=1071,beauty,내 사고싶은건 다 해당안돼서 살게없네이거..,0
1030280,잡담,직잭 40퍼 쿠폰 한다,False,4,26.04.19,1232,https://theqoo.net/beauty/4169483613?page=1073,beauty,살 거 있는 덬들 ㄱㄱ,0
1030225,잡담,직잭40퍼 쿠폰 또언제줘? 오늘은 아니지?,False,3,26.04.18,579,https://theqoo.net/beauty/4169266623?page=1075,beauty,찾아봤는데 없는거 같아서,0
1030142,잡담,지그재그 삐아 블러쉬 실패,False,10,26.04.18,1361,https://theqoo.net/beauty/4168653854?page=1080,beauty,결제 후 취소 짜증...,0
1029840,잡담,직잭 뷰페 40퍼 쿠폰 이제 한번 남았지?,False,2,26.04.17,723,https://theqoo.net/beauty/4167057142?page=1095,beauty,4번 온다고 했던 거 같아서,0
1029760,잡담,직잭 40프로 쿠폰 오늘이 3차인가?,False,1,26.04.16,470,https://theqoo.net/beauty/4166697433?page=1099,beauty,20일에 마지막거 주려나...,0
1029756,후기,네이밍 직잭한정 쏘야미 왔슨,True,14,26.04.16,1445,https://theqoo.net/beauty/4166661072?page=1099,beauty,"직잭한정컬러에
야미에 푸른끼있는 차분한 베리핑크고
컬러차트에도 포브랑 니제 언저리에 있어서 ㄱㄱ했는데
막상 받고보니까 아닌...너낌?
배시풀 필로우 헤일로 이쪽같음 미지근 그쪽
발색 대충 했긴한데 사진도 대충찍음 그냥 대충 어떤 느낌인지 보라고
쏘야미도 예쁘긴해!
근데 뭔가 설명보고 기대했던 느낌이 아니라서 조금 당황스러울뿐
라방발색도 이정도로 미지근톤 아니었던거같은데...
명도가 낮아져서 그런가? 채도가 덜해서그런가ㅋㅋㅋ
그래도 쿨한 느낌은 있는 것 같기도하고 뭔가 다른느낌으로 예쁘기는 하다",2
1029682,잡담,다들 오늘 직잭 40퍼로는 뭐샀어??,False,3,26.04.16,756,https://theqoo.net/beauty/4166327801?page=1103,beauty,나느 투에이엔 샌드핑크랑 로라빔 사려구!!,0
1029655,잡담,직잭에서 디올 하라 6.3인데,True,11,26.04.16,1201,https://theqoo.net/beauty/4166179448?page=1104,beauty,...사야하는거겟지?,1
1029654,잡담,직잭 40퍼 되는데 공유하자 내가 아는 건,False,7,26.04.16,1465,https://theqoo.net/beauty/4166166712?page=1104,beauty,"케이트
힌스 클리오
에뛰드
바닐라코
안되는거
롬앤",0
1029610,잡담,지그재그에 릴바레블러셔 신상색없나?,False,1,26.04.16,293,https://theqoo.net/beauty/4165929953?page=1106,beauty,크림블러셔 딸기빔?인가?,0
1029606,잡담,무신사 30퍼 쿠폰 자주 뿌려 ?,False,4,26.04.16,655,https://theqoo.net/beauty/4165912387?page=1106,beauty,"30퍼 이상 쿠폰도 뿌리나??
지금 딱 필요한데 쿠폰이 없네 ㅠ",0
1029599,잡담,직잭 40퍼 되게 자주 뿌린다,False,2,26.04.16,677,https://theqoo.net/beauty/4165897070?page=1107,beauty,적용 상품이 얼마 안되지만 ㅜㅜ,0
1029589,잡담,직잭 40 쿠폰 쓰려고 했는데 프레시안 블러셔 적용 안되네 ㅠ,False,1,26.04.16,426,https://theqoo.net/beauty/4165862972?page=1107,beauty,원래 안된건지 이번엔 빠진건지.. 너무 아쉽다,0
1029578,잡담,직잭 오늘 40퍼 준다,False,4,26.04.16,1384,https://theqoo.net/beauty/4165807473?page=1108,beauty,살거 뭐있지,0
1029499,잡담,듀 틴트 직잭서 할인중이야,False,0,26.04.15,237,https://theqoo.net/beauty/4165437569?page=1112,beauty,듀.핑크듀 궁금했는데 2개세트 22000원이라 구매함ㅎㅎ,0
1029422,잡담,힌스 직잭 라방때 산 덬,False,3,26.04.15,351,https://theqoo.net/beauty/4165018237?page=1116,beauty,"혹시 치크 2개 산 덬있어?
나 두개만 삿는데 3만원 이상사면 주는 파우치도 왓는데..
실결금액 기준이 아닌건가",0
1029301,잡담,지그재그 40퍼 언제 또 뿌리지,False,1,26.04.14,651,https://theqoo.net/beauty/4164364401?page=1122,beauty,아직 두번 남은거맞지??,0
1029295,잡담,지그재그 원래 예상 최저가랑 실제 결제가랑 다를 때 있어?,False,4,26.04.14,548,https://theqoo.net/beauty/4164303285?page=1122,beauty,"예상 최저가에서는 30퍼 쿠폰 사용 된다는데
결제 단계 넘어가니까 20퍼 쿠폰만 보여ㅜㅜ",0
1029266,잡담,직잭 소통왕 돼서 쏘야미 받는당 히히,False,1,26.04.14,239,https://theqoo.net/beauty/4164041971?page=1124,beauty,기대돼!!!!! 올마쿠 쿠션도 기대돼!!!,0
1029257,잡담,네이밍 쏘야미.. 직잭에만 판다고해서 사고왔어,True,6,26.04.14,1751,https://theqoo.net/beauty/4163994119?page=1124,beauty,지금 라방중임..,1
1029240,잡담,"오 어제 지그재그 힌스 라방 거의 끝날때쯤 샀는데 듀이볼, 달 스펀지 받음",False,0,26.04.14,216,https://theqoo.net/beauty/4163879716?page=1125,beauty,"제곧내…..
힌수야 500개 못팔았었나보다
헤헤 😊😊(개이득)
새로 나온 블러셔 얼루어문 하나 만원쯤에 샀는데
피치 듀이볼도 생김
거의 55분 이럴 때 결제함ㅋㅋ",0
1029196,잡담,직잭 힌스 하프문치크 이런게 소매넣기인가..?(아님),False,5,26.04.14,702,https://theqoo.net/beauty/4163596881?page=1127,beauty,"두개사면 키링어쩌구였던 거라 별로였는데
글로우듀이볼? 피치듀를 넣어줌 개이득",0
1028847,잡담,힌스 치크 직잭에서 샀는데 키링 소진된건가ㅜㅠ,False,2,26.04.12,423,https://theqoo.net/beauty/4161525344?page=1144,beauty,이거 주문서에 키링이라고 떠야 주는거 맞아?,0
1028834,잡담,힌스 직잭 라방 듀이볼 소진됐으??,False,2,26.04.12,313,https://theqoo.net/beauty/4161447586?page=1145,beauty,끝까지 본덬있남,0
1028612,잡담,ㅂㅂㅌ? 덬들아 직잭 이거 정품 아니지,True,2,26.04.11,1149,https://theqoo.net/beauty/4159878617?page=1156,beauty,병행수입 이런거지?,1
1028549,잡담,직잭 40퍼쿠폰은 다 끝난건가??,False,4,26.04.11,865,https://theqoo.net/beauty/4159484365?page=1159,beauty,4번 오픈이라 돼있는데 지금까지 몇번 오픈한지를 모르겠네ㅜ,0
1028353,잡담,이글립스 신상 블러셔 13일 지그재그런칭인데 15일 라방있대,False,2,26.04.10,501,https://theqoo.net/beauty/4158229118?page=1169,beauty,"나도 라방때 못샀던 색들을 살려고ㅋㅋㅋ
저번에 실발색 보니까 다 이쁘더라
13일 지그재그 선런칭
15일 8~9시 지그재그 라방있대!",0
1028336,잡담,요즘 너무 과소비해서 직잭으로 힌스 치크 지른거 취소해따ㅜㅜ,False,1,26.04.10,319,https://theqoo.net/beauty/4158173001?page=1170,beauty,"발색도 약하다하고...
힛팬한 치크 하나도 없는데 손 좀 묶어보자ㅠㅠ",0
1028296,잡담,직잭 포인트 돌아오는게 3번까지였나..?,False,2,26.04.10,322,https://theqoo.net/beauty/4158026324?page=1172,beauty,2번취소했는데 한번더 해도되는거겠지......? 무통장으로 해놨는데 카드로 결제하고싶어서ㅠㅠ,0
1028187,잡담,직잭에서 에뛰드 딸기시리즈 라방하는것 같네,False,3,26.04.09,372,https://theqoo.net/beauty/4157336207?page=1177,beauty,"뽀용메이커 쿠폰 다 먹이면 11760원나와
그저께 포인트 줄때 4200포 먹이고 11590원에 샀다고 좋아했는데
여러모로 아쉽....ꃋᴖꃋ",0
1028180,스퀘어,직잭 에뛰드 딸기가 추구미 라이브한당,True,1,26.04.09,1494,https://theqoo.net/beauty/4157254304?page=1178,beauty,"도아 넘 이쁘구요... 뷰티 페스타 쿠폰이랑 이것저것 먹이면 가격 괜찮아!
https://zigzag.kr/events/42f4fb18-b54e-4621-a50c-629315920678",2
1028124,잡담,저번에 직잭포인트로 오프라 샴페인허쉬산거 넘만족,False,0,26.04.09,251,https://theqoo.net/beauty/4156954416?page=1181,beauty,데일리로 쓰기 너무 좋아,0
1028039,잡담,8처넌 나왔을때 살껄 직잭사느라 깜빡함 하,False,0,26.04.09,344,https://theqoo.net/beauty/4156511818?page=1185,beauty,아 올영 2처넌 쌰갈 너무하잔아,0
1028020,잡담,직잭 무통장 걸어놨으면 재고 확보된거야??,False,1,26.04.08,398,https://theqoo.net/beauty/4156397450?page=1186,beauty,무통 걸어놓은 옵션 품절 떴는데 지금 입금해도 취소될라나,0
1027978,잡담,직잭에서 블러셔 머사지..,False,4,26.04.08,715,https://theqoo.net/beauty/4156084702?page=1188,beauty,머사지..,0
1027920,잡담,올영 쿠폰 브뽑 다 끌어모아도 어지간하면 직잭 무신사 이런 곳이 더 싸게 나오는듯,False,1,26.04.08,343,https://theqoo.net/beauty/4155740983?page=1191,beauty,ㅇㅇ... 세일때 토스쿠폰 이런 거 뿌리지 않는이상ㅠ,0
1027887,잡담,너네 직잭 뭐샀어?,False,1,26.04.08,174,https://theqoo.net/beauty/4155617367?page=1192,beauty,"40프로 쿠폰 가지고 뭐살까 보고있는데
뭐살지 딱히 모르겠어서 구경중인데
너넨 뭐샀어?",0
1027883,잡담,직잭 이러면 묘하게 비싼 느낌인가,True,1,26.04.08,892,https://theqoo.net/beauty/4155599913?page=1193,beauty,어땨..,1
1027846,잡담,어제 잠깐자야지 하고 누웠다 딥슬립했다 직잭 40퍼 날렸다,False,3,26.04.08,468,https://theqoo.net/beauty/4155429455?page=1195,beauty,"ㅠㅠ 이런 나를 위해 40퍼 쿠폰 제발 다시 한번만
장바구니에 다 담아놨었는데 아아아ㅠㅠㅠㅠㅠ",0
1027828,잡담,아니 지그재그도 시가야?,False,0,26.04.08,643,https://theqoo.net/beauty/4155309109?page=1195,beauty,"ㅋㄹㅇ 아이라이너 담아놓고 색깔 고민했는데
저번주 내내 7000원이더니
어제 행사시작하면서 7700원됐다가
지금보니까 8700이야 차이가 너무 크네",0
1027807,잡담,직잭 이렇게 2.2에 샀다,True,2,26.04.07,1192,https://theqoo.net/beauty/4155188914?page=1196,beauty,눈썹염색 해보고 싶어서 그거 사고 컨실 블러셔는 효블리 영상 보고 흥미 생겨서 삼ㅋㅋㅋ,1
1027805,잡담,지그재그 페리페라 신상블러셔 40퍼되넹,True,1,26.04.07,1342,https://theqoo.net/beauty/4155174311?page=1197,beauty,"3개 23,940원 줬당",1
1027787,잡담,지그재그 쿠폰 취소하면 안들어와?,False,3,26.04.07,440,https://theqoo.net/beauty/4155090489?page=1197,beauty,40프로 쿠폰... ㅠㅠ,0
1027772,잡담,지그재그 40퍼 살말 고민되는데 일단 무통으로 구매해둘까....,False,3,26.04.07,765,https://theqoo.net/beauty/4154937518?page=1198,beauty,괜히 40퍼 쿠폰 쓰려고 필요 없는 것도 사나 싶어서,0
1027762,잡담,직잭 40퍼 립 사고 싶은데 추천 좀 해주라,False,0,26.04.07,158,https://theqoo.net/beauty/4154903389?page=1199,beauty,"23호 갈웜.
매트립 좋아하는데 지속력 좋은 촉촉도 괜찮아.
브랜드나 컬러 추천 좀 해주라.",0
1027760,잡담,직잭 필요한것중에 40퍼 되는거 못찾아서 걍 30퍼만 썼다ㅠㅠ,False,1,26.04.07,359,https://theqoo.net/beauty/4154893753?page=1199,beauty,그래도 3000포 줘서 개이득이었슈,0
1027758,잡담,직잭 사십퍼쿠폰 내일도 줘???,False,1,26.04.07,631,https://theqoo.net/beauty/4154882561?page=1199,beauty,아님 오늘만 가능??,0
1027734,잡담,직잭 40% 쓴 사람들 머 썼는지 적고 가주라,False,12,26.04.07,1561,https://theqoo.net/beauty/4154749320?page=1200,beauty,참고해서 사고시펑~!,0
1027719,잡담,직잭에서 살만한 그린 베이스 있을까?,False,0,26.04.07,93,https://theqoo.net/beauty/4154699353?page=1201,beauty,얼굴 붉은기 개쩔어...,0
1027705,잡담,오프라 하이라이터 하나도 없는데 직잭 1.5 살말??,False,4,26.04.07,578,https://theqoo.net/beauty/4154637815?page=1202,beauty,저번에 1.1일때를 봐서 그런가 1.5도 비싸게 느껴짐 걍 그때살걸 ㅠㅠ,0
1027689,잡담,아까 직잭 포인트 소멸 됐다던 덬인데,True,12,26.04.07,1515,https://theqoo.net/beauty/4154552667?page=1202,beauty,뮤슨 기준인 건지 이해가 안가네... 무통 포인트연장은 복불복인 걸로,1
1027675,잡담,직잭 40프로 쿠폰 얼마나 자주 와??,False,2,26.04.07,698,https://theqoo.net/beauty/4154498113?page=1203,beauty,무제한이니까 이 참에 많이 살까 고민되는데 어차피 자주 오는거면 좀 참을려구,0
1027665,잡담,지그재그 쿠폰 40프로 여러 번 받을 수 있어??,False,2,26.04.07,641,https://theqoo.net/beauty/4154464319?page=1204,beauty,"오늘 거 누가 여러번 받았다고 한거 같은데
잘못 봤나",0
1027641,잡담,무신사 스나이델 내일부터 파나봐,True,17,26.04.07,2958,https://theqoo.net/beauty/4154387396?page=1205,beauty,판매예정이다,2
1027605,잡담,직잭 힌스 40퍼쿠폰 가능했지않아...??,False,13,26.04.07,1185,https://theqoo.net/beauty/4154269599?page=1207,beauty,왜 안되지?????ㅠㅠㅠㅠㅠㅠ,0
1027594,잡담,지그재그 포인트 무통 걸었는데 소멸됐어,False,10,26.04.07,1036,https://theqoo.net/beauty/4154252250?page=1207,beauty,전 날에 걸고 오늘 취소했는데 소멸됨 ㅠ 이거 어떡해? 원래 소멸 안되는 게 맞지?,0
1027592,잡담,직잭 마일리지 혹시 3퍼로 돌아왔어?,False,0,26.04.07,116,https://theqoo.net/beauty/4154250239?page=1207,beauty,"마일리지 없는데 직잭팟때처럼 10퍼면 누르고
3퍼면 그냥 없이 결제하려고!",0
1027582,잡담,직잭 케이트 4구 세일 자주 해?,False,3,26.04.07,450,https://theqoo.net/beauty/4154221394?page=1208,beauty,40퍼 쿠폰으로 다른거 살지 케이트 살지 고민되는데 자주하면 다음번에 사게,0
1027563,잡담,직잭 40 생각보디 자주 와서 살거 쥐어짜다가 접었당,False,0,26.04.07,218,https://theqoo.net/beauty/4154168461?page=1209,beauty,있잘쓰라기에는 너무 많은 제품을 샀지만 가격땜에 사는 건 이제 한 절반정도는 참을래,0
1027554,잡담,직잭 원래 vdl은 쿠폰 잘 안 먹혀?,False,4,26.04.07,523,https://theqoo.net/beauty/4154126613?page=1209,beauty,아니면 이번만 그런거야?,0
1027547,잡담,직잭 마일리지 250 모을방법 없겠지,False,3,26.04.07,870,https://theqoo.net/beauty/4154056027?page=1209,beauty,1000마일부터 쓸수있는데 700대야ㅠㅜㅋㅋ,0
1027542,잡담,직잭 영끌한 포인트 11700원..... 뭐 살지 깊생 시작함,False,5,26.04.07,944,https://theqoo.net/beauty/4154030805?page=1210,beauty,립은 이미 많고 팔레트도 꽤 있고 블러셔도 최근에 좀 샀고........ 뭐 사지,0
1027541,잡담,직잭 3ce 사버렸다...!,False,0,26.04.07,510,https://theqoo.net/beauty/4154024857?page=1210,beauty,"3ce 쿠폰 잘 안먹히던데 이번 40프로는 먹히길래 막히기 전에 재빨리 겟해버려써... 어제 3000포 받은거까지 합쳐서 딱 50프로에 블러쉬라이터 구매했당
올영에서 맨날 발색만 해보고 지나갔었는데 너무 기대돼ㅐㅐㅐ",0
1027540,잡담,습 직잭 삐아 오버글레이즈 살지 힌스 로글로우 살지 고민이되 골라줄사람,False,3,26.04.07,442,https://theqoo.net/beauty/4154014738?page=1210,beauty,삐아는 2개 있고 힌스는 맨날 살말 고민하다 아직 안사봄 2개짜리 살거여요,0
