post_id,board,category,title,author,comment_count,view_count,like_count,created_date,has_image,image_count,post_url,search_keywords,search_boards,content
66222826,name,1,에이블리 얼굴 안나와도 되는 거울샷으로 촬영대행 모델한테 맡기면 얼마줘야될까,Unknown,1,11,0,2026-04-22 20:32,False,0,https://www.instiz.net/name/66222826,에이블리,name,"쌩 일반인
건당으로 줘야하나"
66220087,name,1,요즘 옷 가격 미친 거 같다,Unknown,26,532,0,2026-04-22 15:48,False,0,https://www.instiz.net/name/66220087,무신사,name,"무신사랑 좀 파산시켜라 좀…
인플루언서 공구/홍보할 시간에 가격이나 ㅊㅓ내려👊
내가 무신사 2015년부터 썻단다;;
진짜 후드티 3-4마넌에 하던걸 요즘엔 6-10마넌에 내가 ㅊㅓ 사야겟니?
브랜드 사장 니네 중국에서 배대지해서 예판시켜놓고 파는거 🐶짜치고 재고확보 안 하고 팔면 원칙상 불법인거 알지? 신고하려다 참는다 진짜;; 인플한테도 내돈내산템이라고 적당히 시켜;;; 불법광고도 넘 심하다 하"
66219760,name,1,체중 약간 과체중인데 보통으로 가면 가슴도 많이 빠지니...,Unknown,4,23,0,2026-04-22 15:03,False,0,https://www.instiz.net/name/66219760,무신사,name,160에 62~63 정돈데 가슴이 75g임.... 보통으로 가면 b~c까진 줄일수잇는걸까.... 추구미 무신사 스트릿룩 납짝이임....하
66212510,name,1,에이블리 환불,Unknown,0,17,0,2026-04-21 20:23,False,0,https://www.instiz.net/name/66212510,에이블리,name,결제 3분만에 취소했는데도 바로 안들어오네 올랴 오래 걸려??
66211024,name,1,요즘 옷 너무너무너무너무 비싸다..,Unknown,0,24,0,2026-04-21 18:07,False,0,https://www.instiz.net/name/66211024,무신사,name,무신사 반팔 할인한대서 봤는데 ㄱㅊ은건 막 3-4만원이네 무려 반팔이 ㅠㅠ 사이즈도 손바닥만하면서...
66208311,name,1,이거 갖고 난리치면 에이블리 진상 되려나?,Unknown,28,677,0,2026-04-21 11:33,False,0,https://www.instiz.net/name/66208311,에이블리,name,"케이스 구매하는 창 들어가서 5번 옵션을 선택했거든? 케이스값에 3,900원 추가해서 필름까지 오는 건줄 알았는데 필름만 온 거야... 근데 내가 필름만 시킨 게 맞대... 문의했는데 옵션에서 필름만 시켰느니 그것만 오는 거래 그럼 애초에 케이스 파는 창에서 추가 옵션에 그걸 왜...? 이거 따지면 진상 될 거 같아서 그냥 알겠다고 넘어가야 하는 거임?"
66208265,name,1,"직장인익들 29cm , w컨셉에서 이 브랜드는 돈값어치한다 하는 곳 어디임?",Unknown,0,44,0,2026-04-21 11:24,False,0,https://www.instiz.net/name/66208265,"29CM,29cm",name,"진짜 가격 좀 있어도 여기 질은 ㅇㅈ한다 이런 곳 공유 ㄱㄱ
요즘 질 쓰레기인데 가격만 높은 곳 많아서 거르려고..."
66207047,name,1,한국 호텔에서 뭐 택배? 배송 받을 수 있나?,Unknown,4,46,0,2026-04-21 03:51,False,0,https://www.instiz.net/name/66207047,에이블리,name,"쿠팡, 에이블리 등등 이런거"
66202192,name,1,원래 외모관리에따라 만날수있는 레벨도 달라져?,Unknown,3,48,0,2026-04-20 16:59,False,0,https://www.instiz.net/name/66202192,무신사,name,"남익이고 예전에 만났던 여친이랑 지금 만나는 여친 비교하면 난 그렇거든
통통하고 그냥 펌한 일반머리에 패션도 밋밋하게 입을때는 내 여자친구도 평범하고 밋밋한 사람이었거든
지금은 취직하고 돈생기면서 고데기도쓰고 옷도 무신사 들어가서 깔끔한걸로 사입고 하는데 이전 만났던 여자친구들보다 외모가 더 나은사람이거든"
66201215,name,1,이 패션이 진심 예뻐...?,Unknown,37,1870,0,2026-04-20 14:44,True,1,https://www.instiz.net/name/66201215,에이블리,name,에이블리임
66201115,name,1,정보/소식 헬로키티 브랜드랑 콜라보 함,Unknown,38,2027,0,2026-04-20 14:28,True,4,https://www.instiz.net/name/66201115,무신사,name,"레이브랑 콜라보했는데 오늘 19시 무신사 라이브에서 선공개
순삭당할듯... 제발.. 내거 남아있길.."
66196687,name,1,에이블리 자주 쓰는사람 있을까??,Unknown,15,341,0,2026-04-19 23:10,True,1,https://www.instiz.net/name/66196687,에이블리,name,"이거 왜 물건가격이랑 내 구매 가격이랑 다른걸까
거의 만원차이나 ㅜㅜ
상품 페이지에서 받을 수 있는 할인쿠폰 다 받았구
옵션별로 상품 가격도 똑같은거같오"
66193343,name,1,대학생 소비 어때,Unknown,4,42,0,2026-04-19 18:06,False,0,https://www.instiz.net/name/66193343,무신사,name,"적금 10 청약 10
유튜브 프리미엄이랑 Gemini, 전자책 등 월 구독료 5만원대 정도
교통비 기후동행 써서 5만얼마씩 나감
식비는 7만원 내외고 커피 스틱커피 시켜서 1~2만원 정도
약속 한 번에 5만원 아래로 쓰는데 달에 한두 번 정도 만남
옷이나 잡동사니 사는데 총 10만 원 아래로, 가끔 올영이나 무신사 같은데 세일하면 분기별로 화장품 10 아래로 사둠
이정도면 어느정도 쓰는 편이야?"
66191424,name,1,나는 돈이 없어서 에이블리 룩을 입는건데,Unknown,23,1253,0,2026-04-19 15:13,False,0,https://www.instiz.net/name/66191424,에이블리,name,남미새같아보인다는게 눈물 포인트 소재가 좋고 힙한 그런 옷 입거싶어도 하나에 십만원 이러니까 못사겟어
66188414,name,1,돈은 있는데 꾸미는데 관심이 없어서 뭐사야될지 모르겠당..,Unknown,2,27,0,2026-04-19 01:48,False,0,https://www.instiz.net/name/66188414,지그재그,name,"누가 알아서 나한테 어울리는 옷좀 사줬으면 좋겠다..
지그재그만 1시간째 보는데 장바구니에 하나도 못넣음 ㅋㅋ"
66185753,name,1,무신사 ai 후기 보는데 개웃김 ㅠㅠ,Unknown,9,1004,0,2026-04-18 20:42,True,1,https://www.instiz.net/name/66185753,무신사,name,아방수보다 호머심슨핏이라니…ㅋㅋㅋ큐ㅠㅠㅠ
66183938,name,1,무신사 반팔티 할인 진짜 싼거야?,Unknown,1,46,0,2026-04-18 18:03,False,0,https://www.instiz.net/name/66183938,무신사,name,맨날할인 끝나고도 똑같은 가격인것만 봐서 그런가 혹시 샀다가 또 당할까 걱정됨
66183738,name,1,에이블리 에서 시켰는데 제품 하나가 빠져서 옴;,Unknown,0,8,0,2026-04-18 17:40,False,0,https://www.instiz.net/name/66183738,에이블리,name,"내 폰케이스 내놔... 액정 필름만 띨롱옴... 심지어 케이스가 메인이고 필름은 3,990원 내고 추가한 건데ㅠ 사이드만 오고 난리야"
66181397,name,1,나 진짜 게을러서 앱테크 이런거 안하는데,Unknown,0,41,0,2026-04-18 12:49,False,0,https://www.instiz.net/name/66181397,에이블리,name,에이블리 포인트벌기는 할만한듯 기간도 길고
66180434,name,1,무신사 가격 진짜 지멋대로네,Unknown,1,28,0,2026-04-18 09:47,False,0,https://www.instiz.net/name/66180434,무신사,name,"오전이랑 오후 가격 다르고 새벽이랑 낮 가격 다름
머지...
쿠폰 때문이라기엔 살 때 봤던 쿠폰 무제한에 날짜도 길었는데 나중에 보면 그 쿠폰 없고 이런 식임"
66179066,name,1,친구 옷 예쁘길래 에이블리 에서 샀냐고 물어봤는데 친구가 화냄..,Unknown,29,1325,0,2026-04-18 00:26,False,0,https://www.instiz.net/name/66179066,에이블리,name,왜 그렇게 당연하다는듯이 말하냬 에이블리 아니라고.. 내가 잘못한건가
66176860,name,1,코덕있어? 이거 두개 다른거야??,Unknown,4,96,0,2026-04-17 21:02,True,2,https://www.instiz.net/name/66176860,직잭,name,뭐가 더 유명해?? ㅠㅠ 올영에서 사야할지 직잭에서 사야할지 모르겠어서 지금 올영에 걍 서있는 사람 됨 ㅋㅋㅋ ㅠㅠㅠㅠ
66176746,name,1,158이 입어본 스파브랜드들 특징,Unknown,11,290,0,2026-04-17 20:50,False,0,https://www.instiz.net/name/66176746,"무신사,지그재그",name,"쓰니는 다리가 길고 배가나온 158임!
스파오
사이즈 : 예전엔 진짜 사이즈 작았는데 이번에 리뉴얼한듯? 그래도 사이즈가 좀 중구난방임; 그리고 바지는 긴편! ㅠ
가격 : 여긴 지그재그에서 세일 엄청하니까 꼭 여기서 사길! 오프라인은 세일별로임..
디자인 : 여긴 콜라보를 많이함 약간 디자인이 예쁘다기보단 기본템 사기좋음
에잇세컨즈
사이즈 : 바지사지마 165인 친구한테도 길다고 함… 그리고 통도 큰 편 약간 키큰언니들이 입어야할것만같아…
가격 : ㅆㄱㅈ없는편! 세일할때를 꼭 노려야해…
디자인: 전반적으로 트렌디한편
미쏘
사이즈 : 원래는 없엇는데 이번에 베이직버전 롱버전 나뉘어서 나옴 ㅠㅠ 미쏘 사랑해🥳 물론 베이직버전은 160기준이긴하지만 158까진 입을수잇을듯? 바지 사이즈도 정핏으로 나옴! 벗 슬랙스는 통이 좀 많이 컸음…
무신사 스탠다드
사이즈 : 얘는 슬랙스기준 늘어나는 밴딩? 이잇어서 일어섯을때 맞는 사이즈도 앉을때 편히입을수잇음 굳이따지자면 약간 크게나온편! 그래서 좋음 길이는 좀 긴편이지만 이것도 158까진 입을수잇음!
가격 : 가격이 착하진않지만 온라인에서 최대한 세일할때 구매하길!
디자인 : 트렌디 기본템 다 가능한듯
유니클로
사이즈 : 허리는 약간 사이즈업하는게좋지만 길이는 유일하게 안줄일수잇엇음 ㅠㅠ
디자인 : 완전 기본템!
H&M
사이즈 : 정말 중구난방.. 같은것같아보여도 조듬씩 디자인 사이즈 가격 다르니 잘보시길
가격 : 싸다! 정말 싸다!
디자인 : 여긴 좀 외국 브랜드라그런지.. 핫하고 좀 난해?한 스타일이 많지만 여기서 트레이닝바지 많이삼 길이안자르고 찰라찰랑한 바지 싸게 득템가능! 여긴 약간 내가 잘 발굴(?)해여함
탑텐
사이즈 : 사이즈 크게나옴! 길이는 얘도 ㄱㅊ은편!
가격 : 여긴 시즌오프때 진짜 말도안되게싸게나옴 그때릉 노리자!
디자인 : 트렌디하기보단 그냥 기본템가기 좋음
이상끝~"
66176532,name,1,무지반팔 스파오 무신사 유니클로 미쏘,Unknown,5,35,0,2026-04-17 20:23,False,0,https://www.instiz.net/name/66176532,무신사,name,어디가 제일 좋을까 어디서 살까
66174979,name,1,키 167cm는,Unknown,4,52,0,2026-04-17 17:18,False,0,https://www.instiz.net/name/66174979,에이블리,name,"키 167cm여자는
에이블리 프리 사이즈 옷을 못입어?
키가 크니깐 에이블리 프리사이즈 옷 입으려면 평균키인애들보다 더 날씬해야 입을수있어?"
66174263,name,1,지그재그 직잭팟 할 때랑 안 할 때 가격 차이 많이 나?,Unknown,1,47,0,2026-04-17 15:55,False,0,https://www.instiz.net/name/66174263,"지그재그,직잭",name,여름옷 사고 싶은데 차이 많이 나면 직잭팟할 때까지 기다리려고
66173349,name,1,20대 사회초년생을 위한 신용카드 추천해주실분!!!,Unknown,0,25,0,2026-04-17 13:37,False,0,https://www.instiz.net/name/66173349,지그재그,name,"내가 지금 쓰는 카드: 전월실적 상관없이 1% 청구할인, 50만원 채우면 5000원 추가 할인
내가 바라는 전월실적: 최대 50만원. 30만원정도였으면 좋겠음
내가 자주 쓰는 곳: 네이버페이 같은 온라인 결제, 그나마 올영, 다이소? 근데 올영 다이소 잘 안감. 보통 지그재그나 이런 옷 사는 곳&식당에 많이 씀.
내 소비 형태: 편의점 잘 안감. k패스 쓰고 있음. 자취x 보험비 17000원, 통신사비 39000원이 끝
이런걸 고려했을때 좀 괜찮은 곳 없낭...?"
66173214,name,1,에이블리 명품 구매대행도 정품이야 ?,Unknown,4,56,0,2026-04-17 13:16,True,4,https://www.instiz.net/name/66173214,에이블리,name,"위에 B브랜드 > 브랜드이름으로 되어있긴 해
해당 브랜드 명품샵도 저렇게 되있고 근데
장바구니 보면 구매대행회사 이름 써져있고(갈색)
일본에서 출시된 제품이라 구매대행으로밖에 못구하는거 같긴 한데 ㅜ 글고 최신제품도 아니라서
이런것도 사기는 아니겠지 ? 찐인가...?"
66172281,name,1,ㅎ혹시 이거 상의 찾을 수 있는 사람 있어??,Unknown,3,60,0,2026-04-17 10:52,True,1,https://www.instiz.net/name/66172281,지그재그,name,구글 네이버 지그재그 사진 검색 돌려도 안나와ㅜㅜ
66167714,name,1,트리플에이컵들아 수영복 머 입음,Unknown,1,54,0,2026-04-16 20:40,False,0,https://www.instiz.net/name/66167714,지그재그,name,비키니는 안댈거같고 모노키니 같은거 예쁜수영복 입고싶어서 지그재그에서 보는중인데 오로지 가슴가슴가슴때매 다 고민됨 하..
66167335,name,1,지그재그 새벽에 도착하는거 사라졌어?,Unknown,4,25,0,2026-04-16 20:03,False,0,https://www.instiz.net/name/66167335,지그재그,name,990원 더 내면 아침 7시까지 도착하는게 있었는데 어떤 상품을 담아도 그게 안 떠 ....... 지역 서울이야
66167070,name,1,나 키 163에 43키로인데 나랑 스펙 비슷한 익들아 바지 어디서사,Unknown,0,12,0,2026-04-16 19:32,False,0,https://www.instiz.net/name/66167070,"에이블리,직잭",name,스파브랜드는 디자인이 별로고…사서 허리 줄이기에는 바지 하나 사는 값 나오고 에이블리나 직잭은 뭔가 허리 작게 나오먄 워싱이 짜치고…다리 길이에 맞추면 허리가 넘 커
66164627,name,1,옷잘알 익들아 드루와봐 이 옷 마니 초딩같아??,Unknown,2,25,0,2026-04-16 14:04,True,1,https://www.instiz.net/name/66164627,에이블리,name,에이블리꺼고 난 25살..
66163554,name,1,무신사 는 뭔가 사이트가 너무 정신없음,Unknown,1,13,0,2026-04-16 11:21,False,0,https://www.instiz.net/name/66163554,무신사,name,"그래서 눈에 하나도 안들어와
29cm나 eql은 보기 편한데"
66160515,name,1,무신사 쓰는 익들은 리뷰 써??,Unknown,0,5,0,2026-04-15 22:55,False,0,https://www.instiz.net/name/66160515,무신사,name,귀찮은데 쓰긴 씀
66158466,name,1,옷 쉬인에서 몇번 샀더니 에이블리 도 비싸서 못사겠엉,Unknown,0,39,0,2026-04-15 20:17,False,0,https://www.instiz.net/name/66158466,에이블리,name,ㅋㅋㅋㅋ
66156550,name,1,아니 상품판매자들은 왜 재입고 예정 없는데 여기저기 다 올려놔 ㅠㅠ?,Unknown,2,11,0,2026-04-15 17:15,False,0,https://www.instiz.net/name/66156550,"29CM,29cm,에이블리",name,"1. 29cm에서 주문했는데 취소당함
2. 자사몰에서 시켜도 품절이래서 취소 당함
3. 에이블리에서 시켜도 재입고 예정없으므로 취소하래
.... 근데 지금 상품 검색했을때 뜨는 플랫폼만해도 5~6개인데
원래 그런거야 ?........?
재입고 예정없고 품절이여도 원래 검색되도록 올려놔 ?
심지어 주문 막아놓지도 않음 ㄱ품절이란 얘기도 없음
그냥 다 되서 주문> 결제 했거던 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ"
66155519,name,1,뉴발 509 살 사람 있나,Unknown,0,18,0,2026-04-15 15:31,False,0,https://www.instiz.net/name/66155519,무신사,name,크림에서 쫌 더 얹어서 파는건데 오늘 무신사에 재입고됨 아침에 재입고됐는데 220 빼곤 아직 다 있네
66152785,name,1,얘들아ㅠ 무신사 에서 시켰는데 이렇게 찢어져있는데,Unknown,5,392,0,2026-04-15 09:15,True,2,https://www.instiz.net/name/66152785,무신사,name,진짜 내 모든걸 걸고 내가 칼로 안뜯었어... 가위로 위에 잘라서 보니까 저렇게 되어있는데 그냥 배송중에 비닐이 찢어진건가..? 혹시몰라서 안뜯고있는데 별거아니겠지..?
66152127,name,1,살 좀 찐 익들아..다들 브래지어 뭐 입고 다녀??? 브래지어 티가 너무 나는데..,Unknown,7,198,0,2026-04-15 02:37,False,0,https://www.instiz.net/name/66152127,무신사,name,이제 더워져서 옷이 얇아지잖아 나는 그냥 무신사에서 우먼어쩌구 와이어없는 브라 하고 다니는데 위에 긴팔 얇은 거 하나 입으면 가슴부곽이 너무 심해 브래지어 라인이..브라탑이 답이려나
66147396,name,1,요즘 옷값 미친듯,Unknown,2,165,0,2026-04-14 20:50,False,0,https://www.instiz.net/name/66147396,"29CM,29cm,무신사",name,"백화점은 말할것도 없고
걍 무신사 29cm 이런 보세디자이너?
이런것도 가격 미쳤다
그렇다고 재질이 좋은것도 아님"
66145674,name,1,에이블리 오늘배송 띄워놓고 2주동안 배송도 안하는 꼬라지 ㅋㅋㅋ,Unknown,0,25,0,2026-04-14 18:00,False,0,https://www.instiz.net/name/66145674,에이블리,name,개빡침
66145401,name,1,네이버 브랜드뽑기 에이블리 만원에 4천 얼마 나와서 블러셔 삼,Unknown,0,14,0,2026-04-14 17:29,False,0,https://www.instiz.net/name/66145401,에이블리,name,삐아 찰떡 블러셔 궁금+복숭아색 블러셔 찾고 있었음 그래서 복숭아 찰떡 2개 만원에 사고 네이버 포인트 4천 얼마 돌려받기 굿
66145365,name,1,나 방금 무신사 에서 광기 어린 결제 하고 옴,Unknown,0,19,0,2026-04-14 17:25,False,0,https://www.instiz.net/name/66145365,무신사,name,월급은 스쳐 지나가지만 내 옷장은 풍족해졌으니 됐어...
66143895,name,1,요즘은 짧치 잘 안 입어?,Unknown,3,57,0,2026-04-14 14:09,False,0,https://www.instiz.net/name/66143895,에이블리,name,"에이블리에서 예뻐 보이길래 위 아래 세트로 샀는데 혹시나 해서 여기 서치 해봤더니 줌마 같다, 누가 요즘 저런 거 입냐 등등 부정적인 반응이 꽤 있어서 입기 좀 머쓱하네,,,"
66141522,name,1,에이블리 에 파는 이런 거 가품이야?,Unknown,0,230,0,2026-04-14 07:06,True,2,https://www.instiz.net/name/66141522,에이블리,name,
66137152,name,1,헤라 사은품 뭐 받지??,Unknown,4,35,0,2026-04-13 17:28,False,0,https://www.instiz.net/name/66137152,무신사,name,파데살건데 올영에서 사면 증정품이 쿠션퍼프+미니 글로우쿠션이고 무신사에서 사면 클렌징폼 50g+클렌징오일50g+퍼프랑 브러쉬준당 가격은 쿠폰맥이면 둘 다 거의 비슷.. 어디서사지
66135617,name,1,에이블리 파트너스 해본 사람 ㅜㅜ,Unknown,0,11,0,2026-04-13 13:36,False,0,https://www.instiz.net/name/66135617,에이블리,name,10%로만 정산 받는거
66135569,name,1,에이블리 에서 옷 마구 팔아서 부자되기 111 내 스타일 듬뿍 담아서 쇼핑몰 열기 222,Unknown,8,37,0,2026-04-13 13:28,False,0,https://www.instiz.net/name/66135569,에이블리,name,"2는 자본금이 필요하다... 없네^^
1은 바로 시작 가능"
66131492,name,1,무신사 스탠다드랑 그냥이랑 뭔 차이야?,Unknown,2,92,0,2026-04-12 21:51,False,0,https://www.instiz.net/name/66131492,무신사,name,알려줄익..
66126435,name,1,난 직진배송 때문에 지그재그 에서 계속 삼ㅋㅋㅋㅜㅠㅠ,Unknown,1,61,0,2026-04-12 12:24,False,0,https://www.instiz.net/name/66126435,지그재그,name,직진배송 많이 되고 내가 사고 싶은 옷 종류나 색깔 스타일 같은거 필터링 걸 수 있는 Ui도 너무 편해
66126419,name,1,어차피 29cm 도 도메스틱 브랜드 천지이긴해,Unknown,0,19,0,2026-04-12 12:22,False,0,https://www.instiz.net/name/66126419,"29CM,29cm",name,"전애인이 몇십억대 브랜드 했는데
그냥 도매옷이랑 자기 브랜드 회사 두개 했음
둘다 퀄 비슷"
66126144,name,1,무신사 당일출발 상품 주문했는데,Unknown,5,26,0,2026-04-12 11:37,False,0,https://www.instiz.net/name/66126144,무신사,name,"관심 그만 받기를 설정한 글입니다
어제 토요일 오후 5시에
오늘 22시까지 결제 시 내일(일) 도착보장
이라고 써있는 상품 주문했는데 아직 결제완료 상태거든 이게 오늘 올 수 있나..?"
66126018,name,1,옷 퀄리티 차이 많이 나?,Unknown,9,143,0,2026-04-12 11:12,False,0,https://www.instiz.net/name/66126018,"29CM,29cm,무신사,에이블리,지그재그",name,"백화점 vs 테무 이런 극단적인 거 말고..
에이블리 지그재그가 좀 퀄 떨어지고 어린 애들이 입는 이미지고 무신사 29cm 이런 게 한 단계 더 나은? 그런 이미지 같은데 실제로 차이가 커?
난 옷 관심도 없는 편이고 둔해서 그런지 크게 모르겠어서..."
66125592,name,1,무신사 로켓배송임?,Unknown,2,29,0,2026-04-12 09:21,False,0,https://www.instiz.net/name/66125592,무신사,name,어제 저녁에 시킨거 11시에 온다고 문자옴 뭐야 엄청 빠르네
66123022,name,1,20대익들아 너네진짜 29cm w컨셉 이런데서 옷사…?,Unknown,231,46219,1,2026-04-11 21:21,False,0,https://www.instiz.net/name/66123022,"29CM,29cm,지그재그",name,"난 평소쓰던 지그재그에이블리 가격 두세배는 돼서 도저히 못사겠는데ㅜ
1"
66122389,name,1,쇼핑몰 옷 많이 사본 익 있어? 질문!!,Unknown,0,11,0,2026-04-11 20:20,False,0,https://www.instiz.net/name/66122389,지그재그,name,지그재그랑 쿠팡이랑 보세 아우터 똑같은거 파는데 제품이미지랑 모델컷 등등 아예 다 똑같거든?? 근데 쿠팡이 한 만오천원정도 싸.. 가격차이 넘 심한데 똑같은 옷 맞는거지??
66122013,name,1,혐오주의)아 방금 커플 토나오는거 봣어 우우우ㄱ 우웩 ㄱ우엑,Unknown,33,1760,0,2026-04-11 19:54,False,0,https://www.instiz.net/name/66122013,에이블리,name,"걸어가는데 남자가 여자 엉덩이 완전 가운데 골있는부분 손을 좀 밑으로 해서 잡음 아 너무 가까이서 봐서 토항거같네
으슥한 길도 아니고 잠실 롯데월드몰 시네마 있는 층이엇음 ;
남자 안경끼고 추구미 주우재 st 올블랙 룩에 여자 에이블리허연색 허얇골넓 티셔츠 에이블리 골반뽕 부츠컷 입은 애들아 그러지말아주라 나진짜 저녁먹은거 올라올뻔했어"
66121300,name,1,옷 만오천원이면 ㄱㅊ은거지?,Unknown,1,17,0,2026-04-11 18:34,False,0,https://www.instiz.net/name/66121300,지그재그,name,지그재그 기본 무지티인데 만오천원이면 ㄱㅊ은 가격이지? 요즘 옷 너무 비싸ㅠㅠ 솔직히 이런건 만원이어야 제값같음
66121034,name,1,멋진 직장인 언니 느낌 낼려면 뭐가 필요할까?,Unknown,7,65,0,2026-04-11 18:07,False,0,https://www.instiz.net/name/66121034,"에이블리,지그재그",name,"30대초반이고 5년차 직장인임
유치하지만 대학생 동생한테 멋진 언니로 비춰지고싶어 ㅋㅋ
멋진 언니의 대표적인 특징이 뭐야?
일단 올해부터 기초화장품 다이소->올리브영으로 갈아탐
명품가방 1개보유(동생이 싹싹빌면 가끔 빌려줌)
쇼핑 지그재그,에이블리에서만 하다가 w컨셉에서 가끔 삼(이것도 싹싹빌면 빌려줌)"
66119434,name,1,직잭 세일 또 언제 하지ㅠ,Unknown,0,7,0,2026-04-11 15:14,False,0,https://www.instiz.net/name/66119434,직잭,name,나 옷 사야해.......
66119040,name,1,무신사 가 옷가게에서 제일 뜬 이유가 뭐라고 생각해??,Unknown,2,136,0,2026-04-11 14:19,False,0,https://www.instiz.net/name/66119040,무신사,name,옷가게 예전부터 많았는데
66118600,name,1,29살 키 157...쇼핑몰 추천좀!!,Unknown,0,10,0,2026-04-11 13:11,False,0,https://www.instiz.net/name/66118600,지그재그,name,"키가 157인데 마르지도 않앗어 약간 보통~통통..
다들 어디서사??
나 돈 모으고 있어서 지그재그에서 사고싶은데 이 나이엔 마냥 귀여운것도 좀 글코ㅠㅠ
쇼핑몰 추천좀 해주라 지그재그말고라도!"
66117066,name,1,옾챗 중고거래방은 뭐 올라오나 해서 들어갔는데,Unknown,4,53,0,2026-04-11 05:57,False,0,https://www.instiz.net/name/66117066,에이블리,name,90퍼가 미성년자 같네 문구용품이랑 에이블리st 옷만 올라온다 ㅋㅋㅋㅋㅋㅋㅋ
66116946,name,1,크로켓 정품 맞아!!!???,Unknown,1,34,0,2026-04-11 03:55,False,0,https://www.instiz.net/name/66116946,"에이블리,직잭",name,"에이블리나 직잭처럼 걍 여러 쇼핑몰이 입점 되어있는거 같던데
다 정품 취급 맞나…?"
66112703,name,1,서울 쇼핑 어디서 해 보통?!,Unknown,3,56,0,2026-04-10 20:28,False,0,https://www.instiz.net/name/66112703,무신사,name,"무신사나 h&m 자라 유니클로 이런데 가서 입어보고 싶은데!
스파브랜드랑 브랜드 다양하게 몰려있는 곳 있으면 알려주라ㅜ 자라는 좀 큰 자라였으면 좋겠는디"
66112433,name,1,책 많이들어가는데 가벼운 백팩 있을까,Unknown,1,14,0,2026-04-10 20:06,False,0,https://www.instiz.net/name/66112433,무신사,name,지금 무신사 코듀라 백팩 쓰는데 뭔가 좀만 책 넣어도 무거운 느낌이야
66110627,name,1,무신사 앱 잘 쓰는사람있어?,Unknown,4,19,0,2026-04-10 16:33,False,0,https://www.instiz.net/name/66110627,무신사,name,"무신사 스탠다드 옷 사려는데 사이즈가 다 품절인데 후기는 계속 올라오거든
이러면 재입고 계속 되는거야?"
66110252,name,1,에이블리 한 쇼핑몰에서 산 옷 전부 반품 해도 될까,Unknown,3,107,0,2026-04-10 15:36,False,0,https://www.instiz.net/name/66110252,에이블리,name,"에이블리에 한 쇼핑몰에서 옷 5개 샀거든
근데 입어보니까 모델착샷이랑 핏이 너무 다른거야ㅠㅠ..
(내 몸뚱아리 문제 맞음)
내가 반품을 안해봐서..
5개 다 반품해도 될까..ㅠㅠㅠㅠㅠ"
66103594,name,1,29cm 와이파이로 하면 로딩 걸리는데 나만 그런가?,Unknown,0,6,0,2026-04-09 17:31,False,0,https://www.instiz.net/name/66103594,"29CM,29cm",name,데이터는 ㄱㅊ
66100952,name,1,친구랑 내일 도매쇼핑 하기로 했는데 시킨 옷 뜯지 말까?,Unknown,0,13,0,2026-04-09 11:16,False,0,https://www.instiz.net/name/66100952,지그재그,name,지그재그에서 시킨건데 더 싸게 살수있으려나
66097288,name,1,무신사 오늘까지 세일하는 제품 원하는 사이즈 품절일때 다른 거 사고 교환해도 돼?,Unknown,0,14,0,2026-04-08 21:43,False,0,https://www.instiz.net/name/66097288,무신사,name,"그니까 m이 품절이면 우선 s 사고 일주일 되기 전에 품절 풀리면 m으로 교환하는 거!
교환할 때 드는 비용은 어쩔 수 없구!
세일이 오늘까지던데 이렇게 해듀 되려나ㅠ"
66096700,name,1,지그재그 세일 투크 복숭아 블러셔 사려다가 누름,Unknown,0,16,0,2026-04-08 21:12,False,0,https://www.instiz.net/name/66096700,지그재그,name,맥 데인티도 복숭아 느낌인데 차라리 이게 더 쿨복숭아 느낌일 거 같아서 있잘쓰를 다짐하며 누름…
66095193,name,1,이런 에이블리 옷 입으려면,Unknown,3,316,0,2026-04-08 19:34,True,1,https://www.instiz.net/name/66095193,에이블리,name,"Free사이즈인데
키빼몸 몇부터 무난하게 소화할 수 있어?"
66095123,name,1,에이블리 같은거보면 같은 디자인인데 어디는 크면 5천원정도 차이나잖아,Unknown,4,37,0,2026-04-08 19:30,False,0,https://www.instiz.net/name/66095123,에이블리,name,근데 걍 똑같은옷이야??
66094298,name,1,에이블리st 에겐으로 입으면 비싼옷사기 아까움ㅋㅋ,Unknown,0,29,0,2026-04-08 17:54,False,0,https://www.instiz.net/name/66094298,"무신사,에이블리",name,"무신사나 백회점 이런곳도 비슷한옷 팔긴하는데 한두번 사입고 버릴 유행템인데 비싸게 주고 사기 아까웤ㅋㅋㅋㅋㅋ
면접 정장, 경조사 복장, 후드티, 맨투맨 이런건 비싼거 삼"
66093057,name,1,지그재그 카카오 스타일 이벤트 구매한 사람 있냐,Unknown,0,10,0,2026-04-08 15:02,False,0,https://www.instiz.net/name/66093057,지그재그,name,이거 3시에 바로 들어다고 품절인데 어떻게 하냐..
