number,post_id,board,category,title,author,has_image,image_count,comment_count,date,view_count,link,preview,search_keywords,content
180089843,180089843,Lp0T,자유게시판,향수 쓰던거 무신사 에서 할인하는디 살까...,여시,False,0,0,26.07.12,68,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBdatzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180089843&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,원래 9만원정도에 살수있는데 지금 7만원에 샅수있음....((전에는 7.7만원에 삼..... 7천원 더 쌈..... 한 1/5 써서 많이 남긴했는디 쟁여둘까......,무신사,
180088741,180088741,Lp0T,자유게시판,무신사 청바지 추천,여시,True,0,0,26.07.12,398,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBdJ7zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180088741&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,하비인데 저 라인 나옴 남자꺼라 바지단은 좀 잘라야됨 두꺼워서 한여름에는 입긴 하는데 더움,무신사,
180086661,180086661,Lp0T,자유게시판,무신사 부띠끄 병행수입이라 싼거지?,여시,False,0,0,26.07.12,17,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBclZzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180086661&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,"사려는데, 명품 살 마음은 없었는데 사고싶은 디자인이 명품브랜드네..ㅠ 네이버 검색해서 보는데도 무신사 가 엄청 저렴하네 ㅋㅋㅋㅋ 무신사 니까 믿고사도 되나,, 네이버는 20만원대 무신사 는 16만얼마 ㅋㅋㅋㅋㅋ",무신사,
180085724,180085724,Lp0T,자유게시판,테무에서 옷 처음 사봤는뎈ㅋㅋㅋㅋ,여시,False,0,0,26.07.12,63,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBcWSzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180085724&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,너무 좋은데??ㅋㅋㅋㅋㅋㅋㅋ 그냥 한국 지그재그 에서 사는거랑 같은뎈ㅋㅋㅋㅋㅋ 넘좋닼ㅋㅋㅋㅋㅋㅋ생각보다 너무 괜찮아서 피팅해보고 지금 바로 세탁중ㅋㅋㅋㅋㅋㅋ,지그재그,
180083429,180083429,Lp0T,자유게시판,뉴에라 모자 이 스티커 안 떼고 쓰는거야?,여시,True,0,0,26.07.12,183,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBbvRzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180083429&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,보니까 안 떼고들 쓰더라고? 이유가있어..? 그냥 간지용..? +)댓 보고 추가 내가 본 사람만 안 떼고 쓴건가?ㅋㅋㅋ 무신사 에서 써봤는데 맘에 들어서 어제 냅다 사왔어!ㅋㅋ,무신사,
180082872,180082872,Lp0T,자유게시판,지그재그 이거 뭐냐,여시,True,0,0,26.07.12,128,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBbmSzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180082872&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,칵씌 결혼도 안했는데 뭔 임부복이야ㅡㅡ 게다가 임부복까지 트렌드를 맞춰야하다니 여자로 살기 참 피곤하다 나이대 맞춰서 마켓팅 돌리는거겠지만ㅎㅎ 기분이 좋지는 않네,지그재그,
180080982,180080982,Lp0T,자유게시판,나만 쿠팡 옷 질 좋은가,여시,False,0,0,26.07.12,147,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBbHyzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180080982&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,무신사 이런곳에서 산 옷들보다 질 좋아보임 ㅅㅂ..,무신사,
180079915,180079915,Lp0T,자유게시판,금액차이 왜이렇게 클까...,여시,True,0,0,26.07.12,187,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBb0lzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180079915&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZwMe9GB.MX1_1ahKiLV9p1qZvqF7-tX1qABXBmNnIxw1ym4GBeCMcicvmc36wDjEFFpAbm.NJjO.VsukMtIKxGjnNaO1xCKGmF_fAyRXRH9Zzy5LlKufPLd_bVXMF6xrHA00,똑같은거맞음 29cm 도 휘슬러에서 파는거고..ㅜㅜ 다른 제품들은 두 사이트 다 가격대 비슷한데 내가 사려는 쟤만 저래.. 10만원짜리 사도 되는건가.. 내꺼면 걍 싼거 사는데 선물용이라 고민됨..,"29CM,29cm",
180079357,180079357,Lp0T,자유게시판,30후반인 여시들은 어디서 옷 사?,여시,False,0,0,26.07.12,221,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBarlzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180079357&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,나는 거의 인쇼하는데 지그재그 에이블리 밖에서 사면 자라 코스 정도.. 넘 후지게 입고 다니나ㅜ 다들 옷 어디서 사?,"에이블리,지그재그",
180076759,180076759,Lp0T,자유게시판,무신사 사고나서 12000원이나 할인때리네,여시,False,0,0,26.07.12,89,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBaBrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180076759&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,택 뗏는데ㅡㅡ아,무신사,
180075525,180075525,Lp0T,자유게시판,20초반에 드래곤 디퓨전 가방보고 ㅈㄴ이상하다 생각했는데,여시,False,0,0,26.07.12,147,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBZrxzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180075525&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,"후반 되니까 이뻐보이네 ㅋㅋㅋㅋ 디올, 롱샴도 ㅋㅋㅋㅋ ㅠㅠㅠ 그래서 말인데 로잔드 무신사 에서 살까말까… ㅠㅠ",무신사,
180072357,180072357,Lp0T,자유게시판,에이블리는 좀 저렴이 들인가버네,여시,False,0,0,26.07.11,91,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBZ2rzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180072357&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,무신사 비해서 싼느낌,"무신사,에이블리",
180072295,180072295,Lp0T,자유게시판,에트 하비 바지 핫템이였는데 지퍼없고 단추만 달린 검은 바지 ㅠ 지그재그 였나,여시,False,0,0,26.07.11,8,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBZ1rzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180072295&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,거기서 파는 얇은 바지 내 최애 바진데 제발 더 사고싶어 싀발 뭔지도 몰겠어 ㅠㅠㅠㅠㅠ 등산바지아니고 걍 촤르르한 얆은 여른 바진데 존나 편한데 나 엉덩이 107센친데 라지 딱인데 10개 사둘걸 아오,지그재그,
180071191,180071191,Lp0T,자유게시판,보통 사이즈 교환하는 것보다 반품하고 새로 주문하는게 더 빨리 도착하겠지? 무신사 ......,여시,False,0,0,26.07.11,18,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBYk3zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180071191&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,급하게 옷 필요한데 사이즈 고민되네,무신사,
180070983,180070983,Lp0T,자유게시판,언제까지 에이블리 못벗어날런지 모르겠다..,여시,False,0,0,26.07.11,136,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBYghzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180070983&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,나도 30대중반인데 비싼옷 사입고싶음 막 비싼것도 아니고 무신사 라도... 아직도 에이블리 타바 이런데서 사입는거 현타와ㅜ,"무신사,에이블리",
180069964,180069964,Lp0T,자유게시판,아제발 가방 좀 찾아줘,여시,True,0,0,26.07.11,113,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBYQGzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180069964&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,"나일롱소재로 추정되고, 무신사 ㅜ아니면 더블유컨셉에서 팔던가방인데 앞에 큰 버클이달린 가방이야 네모모양이고ㅠㅠ검은색, 밝은 회색도있고 크키도 다양했던걸로 기억해 버클은 이사진의 이런 버클이 앞에...",무신사,
180069890,180069890,Lp0T,자유게시판,이런가방 뭐더라,여시,True,0,0,26.07.11,107,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBYP4zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180069890&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LgS1V8cvjwzGPo_qfoU9NXYFcoQH7AXYL9yXr5e9Xfu4yx2rzkD3-OxkKL9xDFpM92-euAnF3bgXZpnk7Lh-IhfeT-zHpqbAD6OwhFTT3W4K29Uzy2euhdS9qjt_FJePV624EtK.dUjY.ufwUlbaaETdZfjgjHk.B_fe9JevkvITdotXQHq28kwkKob3.3CMnzTYMZ.gkFOM0,아 이거 아니고 딱 이런가방인데 더 네모인데..아 무신사 랑 w컴셉같은데 팔던 가방인데,무신사,
180068915,180068915,Lp0T,자유게시판,무신사 오프라인에서 옷 가져가지말고 요청해야해?,여시,False,0,0,26.07.11,55,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBY9Lzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180068915&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LS.-TlyG-eos8TWrUXrGT2K_uZUvKP6BkT6QIUM2YxAajHwkNBWF-AYkpX_SaIn.fQi_6BZnzVjXjjPTZEwPsR6EGVahlP4r7fwCWy-BZ6SC3-AtMHaYHnDsoVPPcN_y3dr5yDpY6PNedwqrg46iS2taIrRr_23u-9689AiIlQqM1mCRhz8Go6EbZjdkTDP8ngvRE6xjxTac0,올리브영처럼...?! 계산하려면 디피된 옷 가져가는건지 모르겠어 ㅠㅜ한번도 안사봤는데 요청하라고 쓰여있어서..ㅠ,무신사,
180066569,180066569,Lp0T,자유게시판,아싸 여자 청바지 26 딱 맞다,여시,False,0,0,26.07.11,46,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBXXVzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180066569&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LS.-TlyG-eos8TWrUXrGT2K_uZUvKP6BkT6QIUM2YxAajHwkNBWF-AYkpX_SaIn.fQi_6BZnzVjXjjPTZEwPsR6EGVahlP4r7fwCWy-BZ6SC3-AtMHaYHnDsoVPPcN_y3dr5yDpY6PNedwqrg46iS2taIrRr_23u-9689AiIlQqM1mCRhz8Go6EbZjdkTDP8ngvRE6xjxTac0,살 빼고있는데 오늘 무신사 세일하길래 청바지26 한개남은거 입어봥는데 드가네ㅎㅎ 허법지가 좀 끼긴하지만.. 항상 남자 바지만 샀었는데 기분좋다,무신사,
180066276,180066276,Lp0T,자유게시판,유라이크 제모 인스타공구랑 지그재그 만원차이나는데 어디서살까,여시,False,0,0,26.07.11,117,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBXSmzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180066276&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,공구가 더 싸 그리고 파우치 준대,지그재그,
180062648,180062648,Lp0T,자유게시판,옷 안산지 2년됏는데..,여시,False,0,0,26.07.11,67,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBWWGzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180062648&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ67nyuPrJLM5qV8dRsMiuskHb_JWKibn__3cnSSJnDYyTqJyEx3pbYIXoUoopBcspz.xz2chsGHMldWBRX.jHDkL_ewyDD.DKsoi3J8bZEbiXdNNvE1SiQpAlRxfnMDxR9QNktGjqaNewkhdkDhY3FN4CJQjM84CcjdFI7Jl-948,에이블리 보고있는데 옷 너무 비싸서 엄두가안난다ㅠㅠ 걍 2만원넘어가면 비싼거같음 ㅋㅋㅋ,에이블리,
180060992,180060992,Lp0T,자유게시판,엄마가 맨날 나 예쁘다고 해줘,여시,False,0,0,26.07.11,60,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBW5Yzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180060992&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LS.-TlyG-eos8TWrUXrGT2K_uZUvKP6BkT6QIUM2YxAajHwkNBWF-AYkpX_SaIn.fQi_6BZnzVjXjjPTZEwPsR6EGVahlP4r7fwCWy-BZ6SC3-AtMHaYHnDsoVPPcN_y3dr5yDpY6PNedwqrg46iS2taIrRr_23u-9689AiIlQqM1mCRhz8Go6EbZjdkTDP8ngvRE6xjxTac0,이번에 무신사 세일해서 많이 샀는데 맨날 쇼핑한다고 혼나는데 매일 새옷 입고 퇴근해서 집가면 엄마가 예쁘다고 칭찬해줌 이 맛에 쇼핑한다,무신사,
180059581,180059581,Lp0T,자유게시판,29cm 에서 뭐만 사면 배송 ㅈㄹ나네..ㅠ,여시,False,0,0,26.07.11,31,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBVinzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180059581&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZwMe9GB.MX1_1ahKiLV9p1qZvqF7-tX1qABXBmNnIxw1ym4GBeCMcicvmc36wDjEFFpAbm.NJjO.VsukMtIKxGjnNaO1xCKGmF_fAyRXRH9Zzy5LlKufPLd_bVXMF6xrHA00,가방도 주문했다가 2달만에 간신히 받고 이번에 양말 여러개 주문한것도 운송장만 찍히고 배송 안오는중... 7월 4일에 주문했는데 딱히 늦는다는 이야기도 없고 에휴,"29CM,29cm",
