number,post_id,board,category,title,author,has_image,image_count,comment_count,date,view_count,link,preview,search_keywords,content
180147268,180147268,Lp0T,자유게시판,비싼 옷 입어도 티 안나나? 싶어서 싼 거 입다가 다시 비싼 거 입어보면,여시,False,0,2,26.07.14,102,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBsX6zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180147268&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,완전 차이 나.. 오늘 백화점에서 비비안웨스트우드랑 플리츠 사왔는데 지그재그 에서 산 거 몇 개 다 갖다 버림 비싼 게 좋긴 하구나..,지그재그,
180145807,180145807,Lp0T,자유게시판,30대 여시들 어른여성옷입고다녀..?,여시,True,0,0,26.07.14,468,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBs9Xzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180145807&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,"나 32세인데 아직도 진짜 에이블리, 지그재그 패션 너무 사랑하거든.. 사진은 에이블리 좍좍 내리다 ㅈㄴ 내 취향이라 캡쳐한거(신발은 좀 밤티같지만) 근데 내 친구들 다 막 어른여성패션 입고다녀 뭐라고 표현...",지그재그,
180138700,180138700,Lp0T,자유게시판,오늘 회사 화장실에서 옷따(?)했는데,여시,False,0,12,26.07.14,291,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBqIuzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180138700&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,걍 아예 모르는 사람이었는데 셔츠가 마음에 들어서 걍 냅다 물어봤거든? 친절하게 지그재그 에서 찾아줘서 사진 일단 찍고 왔는데 지금 보니 내가 지그재그 에 찜해놓은 상품이더라?ㅎ 사라는 하늘의 뜻인가보다...ㅎ,지그재그,
180134718,180134718,Lp0T,자유게시판,"아 요즘 여자들 163/46, 168/50 이러네",여시,False,0,0,26.07.14,204,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBpGgzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180134718&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,지그재그 리뷰 보는데...... 다들 뼈말라네.. 리뷰가 도움이 안됨,지그재그,
180130667,180130667,Lp0T,자유게시판,지그재그 랑 에이블리 중에 뭐가 더 배송 빨라?,여시,False,0,0,26.07.14,47,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBoDLzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180130667&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,직진배송이랑 오늘출발 기준으로.... 더 빠른 곳에서 시키게,지그재그,
180099531,180099531,Lp0T,자유게시판,그 29cm 지그재그 같은 어플인데 숫자 4자리ㅡ 뭔지아는야시ㅜ,여시,False,0,0,26.07.12,223,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBg79zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180099531&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,4219?? 뭐이딴식이엇던거같읔디,지그재그,
180099226,180099226,Lp0T,자유게시판,직잭 할인 이거 뭐야?,여시,True,0,0,26.07.12,106,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBg2Ezzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180099226&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,지그재그 추가할인 왜 안들어가지? 지그재그 추가할인 42프로 이거 안들어감;; 상품마다 다른것도 아니야 상품 다 눌러봤는데 옵션에 따로 할인되는 상품만 있는거 아니였어,지그재그,
180097609,180097609,Lp0T,자유게시판,지그재그 반품 잘알여시잇나요..,여시,False,0,0,26.07.12,39,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBfc9zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180097609&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,1번 바지먼저 반품 신청하고 지금 또 다른 송장제품 1개 셔츠 반품 신청했는데 두개같이 보내도되나..?? 아니면 따로 포장해야해??,지그재그,
180097229,180097229,Lp0T,자유게시판,직잭 금액 왜 다르지ㅠ,여시,True,0,0,26.07.12,121,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBfW1zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180097229&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,"19,890이라는데 3만원 이상인데 직잭 원래이래? 아무리 저 느낌표 눌러서 확인해도 지그재그 할인 만칠천원 안되던데ㅠ",지그재그,
180097206,180097206,Lp0T,자유게시판,지그재그 1등 매니크 셔츠 있는여시,여시,False,0,0,26.07.12,31,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBfVezzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180097206&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,3만원 주고 살 가치가 있나요...,지그재그,
180095332,180095332,Lp0T,자유게시판,지그재그 리뷰 보는데 왤케 ai같지,여시,True,0,0,26.07.12,145,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBf1Qzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180095332&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,다들 ai돌려서 리뷰쓰나,지그재그,
180085724,180085724,Lp0T,자유게시판,테무에서 옷 처음 사봤는뎈ㅋㅋㅋㅋ,여시,False,0,0,26.07.12,63,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBcWSzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180085724&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,너무 좋은데??ㅋㅋㅋㅋㅋㅋㅋ 그냥 한국 지그재그 에서 사는거랑 같은뎈ㅋㅋㅋㅋㅋ 넘좋닼ㅋㅋㅋㅋㅋㅋ생각보다 너무 괜찮아서 피팅해보고 지금 바로 세탁중ㅋㅋㅋㅋㅋㅋ,지그재그,
180082872,180082872,Lp0T,자유게시판,지그재그 이거 뭐냐,여시,True,0,0,26.07.12,128,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBbmSzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180082872&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ_bBKotIrUri2h_Js41DfOYQc-e54RJcswg9PDEPR8I.QBVSaUvnpYQPokboHK35JBnqQLkol7iyfTTaVMg97_b6zI2-RkYTr1FAqYtDgVjt5x6NKV-jJFpuiO3AJHyrhoDphaVUwJG6Tk-LKxsIWrgxsTrf1.fFCDYq-P9GcY1t,칵씌 결혼도 안했는데 뭔 임부복이야ㅡㅡ 게다가 임부복까지 트렌드를 맞춰야하다니 여자로 살기 참 피곤하다 나이대 맞춰서 마켓팅 돌리는거겠지만ㅎㅎ 기분이 좋지는 않네,지그재그,
